Classname,game_id,SetupID,MutantID,turn,attempt,submission
Document,778,setup_334,61094,8,1,1
Document,778,setup_334,61148,9,3,1
Document,778,setup_334,61193,11,2,1
Document,778,setup_334,61264,15,2,1
Document,778,setup_334,61289,19,1,1
XmlElement,780,setup_119,61325,1,1,1
XmlElement,780,setup_119,61335,2,1,1
XmlElement,780,setup_119,61345,3,3,1
XmlElement,780,setup_119,61386,5,3,1
XmlElement,780,setup_119,61451,8,2,1
XmlElement,780,setup_119,61471,11,1,1
XmlElement,780,setup_119,61482,13,1,1
XmlElement,780,setup_119,61604,20,3,1
Document,783,setup_335,61351,1,1,1
Document,783,setup_335,61433,2,1,1
Document,783,setup_335,61501,3,2,1
Document,783,setup_335,61553,5,3,1
Document,783,setup_335,61567,6,2,1
Document,783,setup_335,61586,7,1,1
Document,783,setup_335,61621,8,2,1
Document,783,setup_335,61643,11,1,1
Document,783,setup_335,61659,12,1,1
Document,783,setup_335,61694,19,2,1
Complex,785,setup_11,61318,1,1,1
Complex,785,setup_11,61323,2,1,1
Complex,785,setup_11,61331,3,1,1
Complex,785,setup_11,61338,4,2,1
Complex,785,setup_11,61372,7,3,1
Complex,785,setup_11,61374,8,1,1
Complex,785,setup_11,61379,10,1,1
Complex,785,setup_11,61397,12,3,1
Complex,785,setup_11,61405,14,1,1
CaseInsensitiveString,786,setup_299,61959,10,2,1
CaseInsensitiveString,786,setup_299,61982,13,3,1
CaseInsensitiveString,786,setup_299,61999,14,2,1
CaseInsensitiveString,786,setup_299,61750,1,1,1
CaseInsensitiveString,786,setup_299,61770,2,1,1
CaseInsensitiveString,786,setup_299,61791,3,1,1
CaseInsensitiveString,786,setup_299,61844,4,1,1
CaseInsensitiveString,786,setup_299,61911,5,1,1
CaseInsensitiveString,786,setup_299,61930,6,1,1
CaseInsensitiveString,786,setup_299,61942,9,1,1
CaseInsensitiveString,786,setup_299,61936,7,1,2
CaseInsensitiveString,786,setup_299,61939,8,1,1
CaseInsensitiveString,786,setup_299,61975,11,1,1
CaseInsensitiveString,786,setup_299,61978,12,2,1
CaseInsensitiveString,786,setup_299,62005,16,2,1
XmlElement,787,setup_118,61709,1,1,1
XmlElement,787,setup_118,61721,3,3,1
XmlElement,787,setup_118,61772,4,1,1
XmlElement,787,setup_118,61808,5,1,1
XmlElement,787,setup_118,61839,9,1,1
XmlElement,787,setup_118,61897,14,2,1
Complex,788,setup_10,61705,1,1,1
Complex,788,setup_10,61707,2,1,1
Complex,788,setup_10,61714,3,1,1
Complex,788,setup_10,61727,4,1,1
Complex,788,setup_10,61739,5,1,1
Complex,788,setup_10,61741,6,1,1
Complex,788,setup_10,61745,7,3,1
Complex,788,setup_10,61768,9,3,1
Complex,788,setup_10,61867,18,2,1
Complex,790,setup_28,62022,1,1,1
Complex,790,setup_28,62048,2,1,4
Complex,790,setup_28,62065,3,1,1
Complex,790,setup_28,62084,4,1,2
Complex,790,setup_28,62097,5,1,2
Complex,790,setup_28,62160,6,1,5
Complex,790,setup_28,62245,8,2,1
Complex,790,setup_28,62356,9,3,2
Complex,790,setup_28,62485,11,2,4
Complex,790,setup_28,62552,12,3,4
Complex,790,setup_28,62649,15,1,1
Complex,790,setup_28,62657,16,1,2
Complex,790,setup_28,62662,17,1,1
Complex,790,setup_28,62718,18,3,1
Complex,790,setup_28,62854,20,3,3
Complex,791,setup_23,62029,1,1,1
Complex,791,setup_23,62078,4,1,1
Complex,791,setup_23,62129,6,3,1
Complex,791,setup_23,62204,9,2,1
Complex,791,setup_23,62443,18,3,1
Complex,791,setup_23,62445,19,1,1
Complex,795,setup_22,62026,1,1,1
Complex,795,setup_22,62031,2,1,1
Complex,795,setup_22,62051,3,2,1
Complex,795,setup_22,62094,6,3,1
Complex,795,setup_22,62125,7,2,1
Complex,797,setup_16,62099,1,1,1
Complex,797,setup_16,62131,2,1,1
Complex,797,setup_16,62176,3,2,1
Complex,797,setup_16,62286,6,2,1
Complex,797,setup_16,62462,8,1,1
Complex,797,setup_16,62530,9,1,1
Complex,797,setup_16,62562,10,3,1
Complex,797,setup_16,62829,16,1,1
Complex,797,setup_16,62866,18,2,1
Complex,798,setup_32,62037,1,1,2
Complex,798,setup_32,62053,2,1,1
Complex,798,setup_32,62076,3,1,1
Complex,798,setup_32,62116,4,1,4
Complex,798,setup_32,62321,6,1,4
Complex,798,setup_32,62368,7,1,3
Complex,798,setup_32,62429,8,2,2
Complex,798,setup_32,62582,10,2,4
Complex,798,setup_32,63123,17,3,1
Complex,799,setup_34,62387,1,1,3
Complex,799,setup_34,62460,2,2,5
Complex,799,setup_34,62576,3,3,2
Complex,799,setup_34,62588,4,1,1
Complex,799,setup_34,62682,6,3,1
Complex,799,setup_34,62827,8,1,1
Complex,799,setup_34,63251,15,2,2
Complex,801,setup_4,62601,1,1,1
Complex,801,setup_4,62636,2,1,1
Complex,801,setup_4,62720,3,1,1
Complex,801,setup_4,62844,6,2,1
Complex,801,setup_4,62949,7,3,1
Complex,801,setup_4,63211,12,3,1
Complex,802,setup_5,62811,1,1,1
Complex,802,setup_5,63017,2,1,1
Complex,802,setup_5,63228,3,2,1
Complex,802,setup_5,63464,6,1,1
Complex,802,setup_5,63552,8,2,1
Complex,802,setup_5,63715,10,3,1
Complex,802,setup_5,63886,12,2,1
Complex,802,setup_5,63988,16,3,1
Complex,802,setup_5,64163,19,1,1
Complex,819,setup_35,65145,1,1,1
Complex,819,setup_35,65171,2,1,3
Complex,819,setup_35,65191,3,1,2
Complex,819,setup_35,65195,4,1,1
Complex,819,setup_35,65251,5,2,2
Complex,819,setup_35,65354,6,1,2
Complex,819,setup_35,65429,8,1,3
Complex,819,setup_35,65762,13,2,1
Complex,819,setup_35,65887,15,2,1
Complex,822,setup_29,65143,1,1,1
Complex,822,setup_29,65153,2,2,1
Complex,822,setup_29,65167,3,1,3
Complex,822,setup_29,65173,4,1,1
Complex,822,setup_29,65193,5,1,1
Complex,822,setup_29,65247,7,2,1
Complex,822,setup_29,65287,8,1,3
Complex,822,setup_29,65390,10,3,2
Complex,822,setup_29,65487,13,3,1
Complex,822,setup_29,65536,14,2,2
Complex,822,setup_29,65587,16,3,1
Complex,822,setup_29,65810,18,3,1
Complex,824,setup_17,65147,1,1,1
Complex,824,setup_17,65322,2,1,1
Complex,824,setup_17,65360,3,1,1
Complex,824,setup_17,65383,5,1,1
Complex,824,setup_17,65567,6,1,1
Complex,824,setup_17,65719,7,1,1
Complex,824,setup_17,65753,8,2,1
Complex,824,setup_17,65962,10,2,1
Complex,824,setup_17,66040,12,2,1
Complex,824,setup_17,66206,13,2,1
Complex,824,setup_17,66426,15,2,1
Complex,824,setup_17,66483,16,3,1
Complex,824,setup_17,66533,18,1,1
Complex,824,setup_17,66584,20,3,1
Complex,825,setup_31,65157,1,1,3
Complex,825,setup_31,65175,2,1,1
Complex,825,setup_31,65228,3,2,2
Complex,825,setup_31,65294,4,2,2
Complex,825,setup_31,65365,6,1,1
Complex,825,setup_31,65409,7,2,3
Complex,825,setup_31,65853,15,3,3
Complex,825,setup_31,65861,16,1,1
Complex,825,setup_31,66051,20,1,1
Complex,826,setup_30,65161,1,1,3
Complex,826,setup_30,65211,2,3,2
Complex,826,setup_30,65236,3,1,1
Complex,826,setup_30,65436,5,3,1
Complex,826,setup_30,65829,12,1,4
Complex,826,setup_30,65867,13,1,3
Complex,826,setup_30,66020,15,3,2
Complex,826,setup_30,66089,18,1,2
Complex,827,setup_33,65150,1,1,2
Complex,827,setup_33,65204,2,3,2
Complex,827,setup_33,65392,5,1,1
Complex,827,setup_33,65664,11,3,2
Complex,827,setup_33,65717,12,2,2
Complex,827,setup_33,65877,15,2,3
Option,829,setup_85,66489,14,1,1
Option,829,setup_85,66572,15,1,1
Option,829,setup_85,66627,17,1,1
Option,829,setup_85,65904,1,1,1
Option,829,setup_85,65930,2,2,1
Option,829,setup_85,65979,3,2,1
Option,829,setup_85,66010,4,1,1
Option,829,setup_85,66055,5,3,1
Option,829,setup_85,66159,6,2,1
Option,829,setup_85,66189,7,1,1
Option,829,setup_85,66251,8,1,1
Option,829,setup_85,66284,9,1,1
Option,829,setup_85,66297,10,1,1
Option,829,setup_85,66369,11,1,1
Option,829,setup_85,66603,16,2,1
Option,829,setup_85,66702,18,1,1
Option,830,setup_88,66594,9,1,1
Option,830,setup_88,66694,11,2,1
Option,830,setup_88,66752,12,2,1
Option,830,setup_88,66882,15,3,1
Option,830,setup_88,66892,16,1,1
Option,830,setup_88,66071,1,1,1
Option,830,setup_88,66135,2,3,1
Option,830,setup_88,66179,3,1,1
Option,830,setup_88,66222,4,1,1
Option,830,setup_88,66385,5,2,1
Option,830,setup_88,66456,7,2,1
Option,830,setup_88,66561,8,3,1
Option,831,setup_89,66617,9,2,1
Option,831,setup_89,66746,12,2,1
Option,831,setup_89,66874,16,2,1
Option,831,setup_89,66288,1,1,1
Option,831,setup_89,66299,2,2,1
Option,831,setup_89,66365,3,3,1
Option,831,setup_89,66408,4,3,1
Option,831,setup_89,66485,6,1,1
Option,832,setup_94,66536,10,2,1
Option,832,setup_94,66580,11,2,1
Option,832,setup_94,66586,12,1,1
Option,832,setup_94,66592,13,1,1
Option,832,setup_94,66614,14,1,1
Option,832,setup_94,66636,15,2,1
Option,832,setup_94,66676,16,2,1
Option,832,setup_94,66700,17,1,1
Option,832,setup_94,66736,18,1,1
Option,832,setup_94,66738,19,1,1
Option,832,setup_94,66771,20,1,1
Option,832,setup_94,66267,1,1,1
Option,832,setup_94,66293,2,2,1
Option,832,setup_94,66295,3,1,1
Option,832,setup_94,66358,4,2,1
Option,832,setup_94,66410,5,1,1
Option,832,setup_94,66442,6,1,1
Option,832,setup_94,66450,7,1,1
Option,832,setup_94,66479,8,1,1
Option,832,setup_94,66487,9,1,1
Option,833,setup_95,66515,10,2,1
Option,833,setup_95,66570,11,2,1
Option,833,setup_95,66619,12,1,1
Option,833,setup_95,66638,13,1,1
Option,833,setup_95,66673,14,1,1
Option,833,setup_95,66698,15,1,1
Option,833,setup_95,66740,16,1,1
Option,833,setup_95,66767,17,1,1
Option,833,setup_95,66769,18,1,1
Option,833,setup_95,66286,1,1,1
Option,833,setup_95,66290,2,1,1
Option,833,setup_95,66308,3,2,1
Option,833,setup_95,66355,4,1,1
Option,833,setup_95,66361,5,1,1
Option,833,setup_95,66367,6,1,1
Option,833,setup_95,66401,7,1,1
Option,833,setup_95,66444,8,1,1
Option,833,setup_95,66477,9,1,1
Option,833,setup_95,66861,19,3,1
Option,833,setup_95,66878,20,3,1
XmlElement,836,setup_112,67543,1,1,1
XmlElement,836,setup_112,67563,2,1,1
XmlElement,836,setup_112,67584,3,1,1
XmlElement,836,setup_112,67692,5,1,1
XmlElement,836,setup_112,67716,6,1,1
XmlElement,836,setup_112,67842,8,1,1
XmlElement,836,setup_112,67951,10,2,1
XmlElement,836,setup_112,67979,11,1,1
XmlElement,836,setup_112,67985,12,1,1
XmlElement,836,setup_112,68065,13,1,1
XmlElement,836,setup_112,68128,15,2,1
XmlElement,836,setup_112,68231,17,3,1
XmlElement,836,setup_112,68333,18,2,1
XmlElement,837,setup_131,67550,1,1,1
XmlElement,837,setup_131,67557,2,1,1
XmlElement,837,setup_131,67568,3,2,1
XmlElement,837,setup_131,67577,4,1,1
XmlElement,837,setup_131,67582,5,1,1
XmlElement,837,setup_131,67598,6,1,1
XmlElement,837,setup_131,67660,7,1,1
XmlElement,837,setup_131,67704,8,1,1
XmlElement,837,setup_131,67722,10,2,1
XmlElement,837,setup_131,67741,11,2,1
XmlElement,837,setup_131,67837,13,2,1
XmlElement,837,setup_131,68092,14,1,1
XmlElement,837,setup_131,68111,15,1,1
XmlElement,837,setup_131,68345,18,1,1
XmlElement,838,setup_113,67553,1,1,1
XmlElement,838,setup_113,67589,2,1,1
XmlElement,838,setup_113,67695,3,1,2
XmlElement,838,setup_113,67862,4,1,1
XmlElement,838,setup_113,68088,8,2,1
XmlElement,838,setup_113,68132,9,1,1
XmlElement,838,setup_113,68441,12,2,1
XmlElement,838,setup_113,68638,13,1,1
XmlElement,838,setup_113,68849,15,1,1
XmlElement,838,setup_113,68890,16,2,1
XmlElement,841,setup_130,67545,1,1,1
XmlElement,841,setup_130,67555,2,1,1
XmlElement,841,setup_130,67561,3,3,1
XmlElement,841,setup_130,67572,4,1,1
XmlElement,841,setup_130,67580,5,2,1
XmlElement,841,setup_130,67596,6,2,1
XmlElement,841,setup_130,67662,7,1,1
XmlElement,841,setup_130,67687,8,3,1
XmlElement,841,setup_130,67700,9,1,1
XmlElement,841,setup_130,67702,10,1,1
XmlElement,841,setup_130,67711,11,3,1
XmlElement,841,setup_130,67725,12,2,1
XmlElement,841,setup_130,67738,13,1,1
XmlElement,841,setup_130,67808,14,1,1
XmlElement,841,setup_130,67847,17,1,1
XmlElement,842,setup_124,67666,1,1,1
XmlElement,842,setup_124,67689,2,1,1
XmlElement,842,setup_124,67732,3,3,1
XmlElement,842,setup_124,67803,4,1,1
XmlElement,842,setup_124,67829,5,1,1
XmlElement,842,setup_124,68074,9,1,2
XmlElement,842,setup_124,68114,10,1,2
XmlElement,842,setup_124,68316,12,2,1
XmlElement,842,setup_124,68360,13,2,1
XmlElement,842,setup_124,68369,14,1,1
XmlElement,842,setup_124,68475,16,1,1
XmlElement,842,setup_124,68588,18,1,1
XmlElement,843,setup_125,67810,1,1,1
XmlElement,843,setup_125,67834,2,1,1
XmlElement,843,setup_125,67963,3,1,1
XmlElement,843,setup_125,67983,4,1,1
XmlElement,843,setup_125,68071,5,1,3
XmlElement,843,setup_125,68119,6,3,1
XmlElement,843,setup_125,68298,10,1,1
XmlElement,843,setup_125,68507,13,3,1
XmlElement,843,setup_125,68597,15,2,1
XmlElement,843,setup_125,68617,16,1,1
XmlElement,843,setup_125,68734,17,3,1
XmlElement,844,setup_132,68481,5,1,5
XmlElement,844,setup_132,68745,7,2,3
XmlElement,844,setup_132,69674,14,2,1
XmlElement,845,setup_133,68492,1,2,2
XmlElement,845,setup_133,70046,12,2,2
XmlElement,845,setup_133,70573,16,2,3
XmlElement,845,setup_133,70852,19,1,5
XmlElement,845,setup_133,70937,20,3,3
XmlElement,846,setup_134,69197,6,2,4
XmlElement,846,setup_134,69482,8,2,3
XmlElement,846,setup_134,69636,9,3,5
XmlElement,846,setup_134,69681,10,1,4
XmlElement,846,setup_134,69929,12,2,3
XmlElement,846,setup_134,69946,13,1,1
XmlElement,847,setup_135,68817,2,1,1
XmlElement,847,setup_135,69216,6,1,1
XmlElement,847,setup_135,69645,9,2,3
XmlElement,847,setup_135,69667,10,1,3
XmlElement,847,setup_135,70713,18,2,5
XmlElement,848,setup_136,69620,5,3,4
XmlElement,848,setup_136,70460,11,3,2
XmlElement,848,setup_136,70994,16,2,4
XmlElement,848,setup_136,71164,19,2,4
XmlElement,848,setup_136,71205,20,3,3
XmlElement,849,setup_137,69590,4,1,1
XmlElement,849,setup_137,70504,11,1,4
XmlElement,849,setup_137,70674,13,1,1
XmlElement,849,setup_137,71071,18,1,5
XmlElement,850,setup_138,70487,1,3,1
XmlElement,850,setup_138,71063,4,3,2
XmlElement,851,setup_139,70613,2,1,2
XmlElement,851,setup_139,71009,4,3,4
XmlElement,851,setup_139,71080,5,2,3
XmlElement,851,setup_139,71529,12,1,3
XmlElement,852,setup_140,70593,2,1,3
XmlElement,852,setup_140,71861,17,2,5
XmlElement,853,setup_141,71128,5,1,2
XmlElement,853,setup_141,71276,7,3,3
XmlElement,853,setup_141,71335,8,3,3
XmlElement,853,setup_141,71337,9,1,1
XmlElement,854,setup_143,72155,1,2,5
XmlElement,854,setup_143,72697,3,3,5
XmlElement,854,setup_143,73588,7,3,2
XmlElement,855,setup_142,73101,5,2,5
XmlElement,855,setup_142,74310,11,3,2
XmlElement,855,setup_142,75758,20,3,2
SparseIntArray,856,setup_167,72121,1,1,1
SparseIntArray,856,setup_167,72169,2,2,1
SparseIntArray,856,setup_167,72246,4,2,1
SparseIntArray,856,setup_167,72307,6,1,1
SparseIntArray,856,setup_167,72416,10,2,1
SparseIntArray,856,setup_167,72447,11,2,1
SparseIntArray,856,setup_167,72498,14,2,1
SparseIntArray,856,setup_167,72563,16,2,1
SparseIntArray,856,setup_167,72610,19,2,1
SparseIntArray,857,setup_166,72016,1,1,1
SparseIntArray,857,setup_166,72018,2,1,1
SparseIntArray,857,setup_166,72048,5,2,1
SparseIntArray,857,setup_166,72101,7,1,1
SparseIntArray,857,setup_166,72162,10,3,1
SparseIntArray,857,setup_166,72291,13,2,1
SparseIntArray,857,setup_166,72325,14,3,1
SparseIntArray,857,setup_166,72366,15,2,1
SparseIntArray,857,setup_166,72368,16,1,1
SparseIntArray,857,setup_166,72413,18,3,1
SparseIntArray,857,setup_166,72444,19,2,1
SparseIntArray,858,setup_160,72021,1,1,2
SparseIntArray,858,setup_160,72026,2,1,1
SparseIntArray,858,setup_160,72028,3,1,1
SparseIntArray,858,setup_160,72192,4,2,3
SparseIntArray,858,setup_160,72376,6,1,1
SparseIntArray,858,setup_160,72441,7,3,1
SparseIntArray,858,setup_160,72568,8,1,1
SparseIntArray,858,setup_160,72709,9,3,4
SparseIntArray,858,setup_160,72852,11,3,1
SparseIntArray,858,setup_160,73040,12,1,1
SparseIntArray,858,setup_160,73090,13,1,1
SparseIntArray,858,setup_160,73198,14,1,1
SparseIntArray,858,setup_160,73342,17,2,1
SparseIntArray,858,setup_160,73445,18,1,1
SparseIntArray,859,setup_148,72357,3,2,4
SparseIntArray,859,setup_148,72510,4,3,5
SparseIntArray,859,setup_148,72718,5,2,1
SparseIntArray,859,setup_148,72757,6,1,3
SparseIntArray,859,setup_148,72813,7,2,1
SparseIntArray,859,setup_148,72870,8,2,1
SparseIntArray,859,setup_148,73058,9,1,3
SparseIntArray,859,setup_148,73182,10,1,1
SparseIntArray,859,setup_148,73373,12,2,3
SparseIntArray,859,setup_148,73378,13,1,1
SparseIntArray,859,setup_148,73593,15,1,4
SparseIntArray,859,setup_148,73874,17,3,3
SparseIntArray,859,setup_148,73986,18,3,1
SparseIntArray,859,setup_148,74104,19,2,1
SparseIntArray,860,setup_169,72062,1,3,1
SparseIntArray,860,setup_169,72099,2,1,4
SparseIntArray,860,setup_169,72738,8,1,5
SparseIntArray,860,setup_169,73239,13,2,1
SparseIntArray,860,setup_169,73546,15,3,5
SparseIntArray,860,setup_169,73706,17,2,1
SparseIntArray,860,setup_169,74056,20,3,4
SparseIntArray,861,setup_168,72040,1,2,3
SparseIntArray,861,setup_168,72112,2,1,5
SparseIntArray,861,setup_168,72404,4,3,5
SparseIntArray,861,setup_168,72465,5,1,2
SparseIntArray,861,setup_168,72639,7,3,4
SparseIntArray,861,setup_168,72886,9,3,3
SparseIntArray,861,setup_168,74121,20,3,4
SparseIntArray,862,setup_149,72094,1,3,3
SparseIntArray,862,setup_149,72135,2,1,1
SparseIntArray,862,setup_149,72144,3,1,3
SparseIntArray,862,setup_149,72302,4,2,3
SparseIntArray,862,setup_149,72316,5,1,3
SparseIntArray,862,setup_149,72542,6,3,2
SparseIntArray,862,setup_149,72834,10,1,1
SparseIntArray,862,setup_149,73149,13,3,1
SparseIntArray,862,setup_149,73471,14,3,4
SparseIntArray,862,setup_149,73725,15,2,1
SparseIntArray,862,setup_149,74011,17,3,5
SparseIntArray,863,setup_161,72265,1,1,3
SparseIntArray,863,setup_161,72309,2,1,1
SparseIntArray,863,setup_161,72321,3,1,1
SparseIntArray,863,setup_161,72334,4,1,1
SparseIntArray,863,setup_161,72374,5,2,1
SparseIntArray,863,setup_161,72421,6,1,1
SparseIntArray,863,setup_161,72667,7,1,1
SparseIntArray,863,setup_161,72957,8,1,1
SparseIntArray,863,setup_161,72989,9,2,1
SparseIntArray,863,setup_161,73023,10,1,1
SparseIntArray,863,setup_161,73109,11,2,4
SparseIntArray,863,setup_161,73268,12,1,1
SparseIntArray,863,setup_161,73562,15,1,1
SparseIntArray,863,setup_161,73685,17,3,1
SparseIntArray,863,setup_161,73752,18,1,1
SparseIntArray,863,setup_161,73956,19,3,1
SparseIntArray,864,setup_170,72560,1,2,4
SparseIntArray,864,setup_170,72607,2,2,3
SparseIntArray,864,setup_170,72996,6,2,1
SparseIntArray,864,setup_170,73431,10,3,1
SparseIntArray,864,setup_170,73515,11,3,5
SparseIntArray,865,setup_171,72772,1,2,5
SparseIntArray,865,setup_171,72787,2,1,2
SparseIntArray,865,setup_171,72806,3,1,3
SparseIntArray,865,setup_171,73019,5,3,3
SparseIntArray,865,setup_171,73085,6,1,3
SparseIntArray,865,setup_171,73315,9,3,1
SparseIntArray,865,setup_171,73364,10,2,1
SparseIntArray,866,setup_172,75209,19,2,5
SparseIntArray,866,setup_172,73624,1,1,2
SparseIntArray,866,setup_172,73643,2,1,2
SparseIntArray,866,setup_172,73771,3,3,5
SparseIntArray,866,setup_172,74282,8,3,4
SparseIntArray,866,setup_172,74428,10,2,1
SparseIntArray,866,setup_172,74502,11,2,3
SparseIntArray,866,setup_172,74628,13,2,3
SparseIntArray,866,setup_172,74777,14,3,2
SparseIntArray,867,setup_173,75307,14,3,1
SparseIntArray,867,setup_173,74218,2,2,3
SparseIntArray,867,setup_173,74528,5,1,3
SparseIntArray,868,setup_174,74978,5,2,5
SparseIntArray,868,setup_174,75019,6,1,1
SparseIntArray,868,setup_174,75027,7,1,3
SparseIntArray,868,setup_174,76303,15,1,1
SparseIntArray,868,setup_174,76800,18,3,4
SparseIntArray,869,setup_175,75483,8,1,4
SparseIntArray,871,setup_177,74383,1,1,2
SparseIntArray,871,setup_177,77283,18,2,1
SparseIntArray,871,setup_177,77627,20,2,3
SparseIntArray,872,setup_178,75658,8,1,2
SparseIntArray,872,setup_178,75675,9,1,1
SparseIntArray,873,setup_179,74737,2,2,2
SparseIntArray,873,setup_179,77276,17,3,2
IntHashMap,874,setup_184,75582,3,3,1
IntHashMap,874,setup_184,75709,4,1,1
IntHashMap,874,setup_184,75836,5,1,1
IntHashMap,874,setup_184,75913,6,1,1
IntHashMap,874,setup_184,76030,7,1,1
IntHashMap,874,setup_184,76169,8,2,4
IntHashMap,874,setup_184,76220,9,2,1
IntHashMap,874,setup_184,76308,11,3,1
IntHashMap,875,setup_185,76093,2,3,2
IntHashMap,875,setup_185,76287,3,1,1
IntHashMap,875,setup_185,76467,4,1,1
IntHashMap,875,setup_185,76627,5,2,3
IntHashMap,875,setup_185,76808,6,1,2
IntHashMap,875,setup_185,76996,7,1,1
IntHashMap,875,setup_185,77141,8,2,1
IntHashMap,875,setup_185,77375,9,2,1
IntHashMap,875,setup_185,77400,10,1,1
IntHashMap,875,setup_185,77761,14,1,2
IntHashMap,875,setup_185,77945,15,1,1
IntHashMap,875,setup_185,78204,16,2,1
IntHashMap,875,setup_185,78428,17,3,1
IntHashMap,875,setup_185,78668,20,2,1
IntHashMap,876,setup_196,77013,16,1,1
IntHashMap,876,setup_196,75852,1,1,1
IntHashMap,876,setup_196,75869,2,1,1
IntHashMap,876,setup_196,75928,3,1,1
IntHashMap,876,setup_196,76049,4,2,2
IntHashMap,876,setup_196,76110,5,1,2
IntHashMap,876,setup_196,76223,6,1,1
IntHashMap,876,setup_196,76333,7,1,1
IntHashMap,876,setup_196,76393,8,1,1
IntHashMap,876,setup_196,76441,9,2,2
IntHashMap,876,setup_196,76553,10,2,1
IntHashMap,876,setup_196,76677,11,1,1
IntHashMap,876,setup_196,76725,12,3,1
IntHashMap,876,setup_196,76901,15,1,1
IntHashMap,876,setup_196,77122,18,1,1
IntHashMap,876,setup_196,77187,19,1,1
IntHashMap,876,setup_196,77106,17,2,1
IntHashMap,876,setup_196,77337,20,3,1
IntHashMap,877,setup_197,77353,12,1,1
IntHashMap,877,setup_197,78499,19,3,1
IntHashMap,877,setup_197,76045,1,1,1
IntHashMap,877,setup_197,76065,2,1,1
IntHashMap,877,setup_197,76258,3,1,1
IntHashMap,877,setup_197,76423,4,1,1
IntHashMap,877,setup_197,76569,5,1,1
IntHashMap,877,setup_197,76768,6,2,1
IntHashMap,877,setup_197,76805,7,1,1
IntHashMap,877,setup_197,76965,8,2,1
IntHashMap,877,setup_197,77311,11,3,1
IntHashMap,877,setup_197,77577,13,1,1
IntHashMap,877,setup_197,77819,14,1,1
IntHashMap,877,setup_197,77838,15,1,1
IntHashMap,877,setup_197,78109,16,1,1
IntHashMap,877,setup_197,78348,17,1,1
IntHashMap,878,setup_202,77073,14,1,1
IntHashMap,878,setup_202,76785,8,2,1
IntHashMap,878,setup_202,76884,11,2,1
IntHashMap,878,setup_202,77056,13,1,1
IntHashMap,878,setup_202,76602,1,1,1
IntHashMap,878,setup_202,76604,2,1,1
IntHashMap,878,setup_202,76622,3,1,1
IntHashMap,878,setup_202,76641,4,1,1
IntHashMap,878,setup_202,76643,5,1,1
IntHashMap,878,setup_202,76645,6,1,1
IntHashMap,878,setup_202,76751,7,1,2
IntHashMap,878,setup_202,76857,9,2,3
IntHashMap,878,setup_202,76881,10,2,2
IntHashMap,878,setup_202,76933,12,1,2
IntHashMap,878,setup_202,77160,15,3,1
IntHashMap,878,setup_202,77263,16,3,4
IntHashMap,878,setup_202,77330,17,3,1
IntHashMap,878,setup_202,77396,18,2,3
IntHashMap,878,setup_202,77525,19,2,1
IntHashMap,879,setup_203,77287,9,3,1
IntHashMap,879,setup_203,77507,11,2,1
IntHashMap,879,setup_203,77554,12,1,1
IntHashMap,879,setup_203,77594,13,2,1
IntHashMap,879,setup_203,77798,16,2,1
IntHashMap,879,setup_203,78011,17,1,1
IntHashMap,879,setup_203,76948,1,1,1
IntHashMap,879,setup_203,77124,2,1,1
IntHashMap,879,setup_203,77154,3,1,1
IntHashMap,879,setup_203,77185,4,1,1
IntHashMap,879,setup_203,77193,5,1,1
IntHashMap,879,setup_203,77210,6,1,1
IntHashMap,879,setup_203,77249,8,1,1
IntHashMap,879,setup_203,77247,7,1,1
IntHashMap,879,setup_203,77779,15,2,1
IntHashMap,879,setup_203,78281,18,2,1
IntHashMap,880,setup_204,77984,11,1,3
IntHashMap,880,setup_204,77219,1,2,3
IntHashMap,880,setup_204,77492,4,2,3
IntHashMap,880,setup_204,77543,5,1,3
IntHashMap,880,setup_204,77716,7,2,1
IntHashMap,880,setup_204,77803,8,1,4
IntHashMap,880,setup_204,77918,9,3,2
IntHashMap,880,setup_204,77959,10,1,3
IntHashMap,880,setup_204,78057,12,1,3
IntHashMap,880,setup_204,78157,14,1,1
IntHashMap,880,setup_204,78169,15,1,1
IntHashMap,880,setup_204,78136,13,2,3
IntHashMap,880,setup_204,78258,16,2,3
IntHashMap,881,setup_205,77357,1,1,3
IntHashMap,881,setup_205,77440,2,2,1
IntHashMap,881,setup_205,77564,3,2,4
IntHashMap,881,setup_205,77643,4,2,4
IntHashMap,881,setup_205,77864,6,2,4
IntHashMap,881,setup_205,77905,7,1,1
IntHashMap,881,setup_205,77966,8,1,1
IntHashMap,881,setup_205,78031,9,2,3
IntHashMap,881,setup_205,78093,10,1,2
IntHashMap,881,setup_205,78187,11,1,2
IntHashMap,881,setup_205,78264,12,1,1
IntHashMap,881,setup_205,78329,13,1,1
IntHashMap,881,setup_205,78345,14,1,1
IntHashMap,881,setup_205,78621,17,3,2
IntHashMap,882,setup_206,77633,1,1,5
IntHashMap,882,setup_206,77736,2,3,3
IntHashMap,882,setup_206,77849,3,2,5
IntHashMap,882,setup_206,77893,4,1,2
IntHashMap,882,setup_206,78050,6,1,4
IntHashMap,882,setup_206,78074,7,1,2
IntHashMap,882,setup_206,78129,8,2,3
IntHashMap,882,setup_206,78153,9,1,4
IntHashMap,882,setup_206,78220,10,1,1
IntHashMap,882,setup_206,78232,11,1,1
IntHashMap,882,setup_206,78246,12,1,2
IntHashMap,882,setup_206,78300,13,1,4
