game_id,class_alias,attacker,defender,turn,mutant_id,forfeit,killed_immediately,killed_later,surviving,Classname,SetupID,MutantID,attempt,submission,equivalent
1010,CaseInsensitiveString,gemini-2.5-pro,gpt-4.1,13,,True,,,,,,,,,
1010,CaseInsensitiveString,gemini-2.5-pro,gpt-4.1,14,11859.0,False,False,True,False,CaseInsensitiveString,setup_321,94271.0,2.0,2.0,False
1010,CaseInsensitiveString,gemini-2.5-pro,gpt-4.1,15,,True,,,,,,,,,
1010,CaseInsensitiveString,gemini-2.5-pro,gpt-4.1,16,,True,,,,,,,,,
1010,CaseInsensitiveString,gemini-2.5-pro,gpt-4.1,17,11915.0,False,False,True,False,CaseInsensitiveString,setup_321,94649.0,2.0,1.0,True
1010,CaseInsensitiveString,gemini-2.5-pro,gpt-4.1,18,,True,,,,,,,,,
1010,CaseInsensitiveString,gemini-2.5-pro,gpt-4.1,19,,True,,,,,,,,,
1010,CaseInsensitiveString,gemini-2.5-pro,gpt-4.1,20,11930.0,False,False,True,False,CaseInsensitiveString,setup_321,94895.0,2.0,3.0,False
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,1,11717.0,False,True,False,True,CaseInsensitiveString,setup_322,93219.0,1.0,1.0,False
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,2,11725.0,False,True,False,True,CaseInsensitiveString,setup_322,93249.0,1.0,1.0,False
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,3,11731.0,False,True,False,True,CaseInsensitiveString,setup_322,93258.0,1.0,1.0,False
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,4,11733.0,False,True,False,True,CaseInsensitiveString,setup_322,93286.0,1.0,1.0,False
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,5,11738.0,False,False,True,False,CaseInsensitiveString,setup_322,93493.0,1.0,5.0,True
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,6,11767.0,False,True,False,True,CaseInsensitiveString,setup_322,93559.0,1.0,2.0,False
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,7,11775.0,False,True,False,True,CaseInsensitiveString,setup_322,93646.0,1.0,3.0,False
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,8,,True,,,,,,,,,
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,9,,True,,,,,,,,,
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,10,,True,,,,,,,,,
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,11,11837.0,False,True,False,True,CaseInsensitiveString,setup_322,94090.0,1.0,1.0,True
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,12,,True,,,,,,,,,
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,13,11868.0,False,True,False,True,CaseInsensitiveString,setup_322,94306.0,1.0,5.0,True
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,14,11878.0,False,True,False,True,CaseInsensitiveString,setup_322,94401.0,1.0,5.0,False
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,15,11882.0,False,False,True,False,CaseInsensitiveString,setup_322,94474.0,1.0,2.0,False
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,16,11891.0,False,True,False,True,CaseInsensitiveString,setup_322,94549.0,1.0,3.0,False
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,17,11923.0,False,True,False,True,CaseInsensitiveString,setup_322,94722.0,3.0,4.0,False
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,18,,True,,,,,,,,,
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,19,,True,,,,,,,,,
1011,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-flash,20,,True,,,,,,,,,
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,1,11728.0,False,True,False,True,CaseInsensitiveString,setup_323,93256.0,1.0,1.0,False
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,2,11732.0,False,True,False,True,CaseInsensitiveString,setup_323,93284.0,1.0,1.0,False
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,3,11734.0,False,True,False,True,CaseInsensitiveString,setup_323,93335.0,1.0,1.0,False
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,4,11737.0,False,True,False,True,CaseInsensitiveString,setup_323,93417.0,1.0,2.0,False
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,5,11744.0,False,True,False,True,CaseInsensitiveString,setup_323,93445.0,2.0,1.0,False
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,6,11752.0,False,True,False,True,CaseInsensitiveString,setup_323,93447.0,1.0,1.0,False
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,7,11753.0,False,False,True,False,CaseInsensitiveString,setup_323,93678.0,1.0,1.0,False
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,8,11787.0,False,True,False,True,CaseInsensitiveString,setup_323,93720.0,1.0,3.0,False
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,9,,True,,,,,,,,,
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,10,,True,,,,,,,,,
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,11,11850.0,False,False,True,False,CaseInsensitiveString,setup_323,94446.0,2.0,3.0,True
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,12,11886.0,False,False,True,False,CaseInsensitiveString,setup_323,94509.0,2.0,1.0,False
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,13,11920.0,False,True,False,True,CaseInsensitiveString,setup_323,94697.0,3.0,5.0,False
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,14,11926.0,False,True,False,True,CaseInsensitiveString,setup_323,94794.0,3.0,4.0,True
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,15,11927.0,False,True,False,True,CaseInsensitiveString,setup_323,94849.0,2.0,3.0,False
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,16,11931.0,False,True,False,True,CaseInsensitiveString,setup_323,94922.0,3.0,2.0,False
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,17,,True,,,,,,,,,
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,18,11934.0,False,True,False,True,CaseInsensitiveString,setup_323,94977.0,2.0,1.0,False
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,19,,True,,,,,,,,,
1012,CaseInsensitiveString,gemini-2.5-pro,gemini-2.5-pro,20,,True,,,,,,,,,
1013,Document,gemini-2.5-pro,gemini-2.5-pro,1,11942.0,False,False,True,False,Document,setup_359,95555.0,1.0,1.0,False
1013,Document,gemini-2.5-pro,gemini-2.5-pro,2,11997.0,False,False,True,False,Document,setup_359,96014.0,2.0,1.0,False
1013,Document,gemini-2.5-pro,gemini-2.5-pro,3,12025.0,False,False,True,False,Document,setup_359,96545.0,1.0,1.0,False
1013,Document,gemini-2.5-pro,gemini-2.5-pro,4,,True,,,,,,,,,
1013,Document,gemini-2.5-pro,gemini-2.5-pro,5,,True,,,,,,,,,
1013,Document,gemini-2.5-pro,gemini-2.5-pro,6,12095.0,False,False,True,False,Document,setup_359,97269.0,3.0,1.0,True
1013,Document,gemini-2.5-pro,gemini-2.5-pro,7,12130.0,False,False,True,False,Document,setup_359,97734.0,1.0,1.0,False
1013,Document,gemini-2.5-pro,gemini-2.5-pro,8,12164.0,False,False,True,False,Document,setup_359,98013.0,1.0,1.0,False
1013,Document,gemini-2.5-pro,gemini-2.5-pro,9,12185.0,False,False,True,False,Document,setup_359,98222.0,3.0,1.0,False
1013,Document,gemini-2.5-pro,gemini-2.5-pro,10,,True,,,,,,,,,
1013,Document,gemini-2.5-pro,gemini-2.5-pro,11,,True,,,,,,,,,
1013,Document,gemini-2.5-pro,gemini-2.5-pro,12,,True,,,,,,,,,
1013,Document,gemini-2.5-pro,gemini-2.5-pro,13,,True,,,,,,,,,
1013,Document,gemini-2.5-pro,gemini-2.5-pro,14,,True,,,,,,,,,
1013,Document,gemini-2.5-pro,gemini-2.5-pro,15,,True,,,,,,,,,
1013,Document,gemini-2.5-pro,gemini-2.5-pro,16,12206.0,False,False,True,False,Document,setup_359,98498.0,3.0,1.0,False
1013,Document,gemini-2.5-pro,gemini-2.5-pro,17,,True,,,,,,,,,
1013,Document,gemini-2.5-pro,gemini-2.5-pro,18,,True,,,,,,,,,
1013,Document,gemini-2.5-pro,gemini-2.5-pro,19,,True,,,,,,,,,
1013,Document,gemini-2.5-pro,gemini-2.5-pro,20,12214.0,False,False,True,False,Document,setup_359,98579.0,3.0,3.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,1,11949.0,False,False,True,False,Document,setup_353,95376.0,1.0,3.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,2,11983.0,False,False,True,False,Document,setup_353,95848.0,1.0,2.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,3,12014.0,False,False,True,False,Document,setup_353,96157.0,1.0,1.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,4,12036.0,False,False,True,False,Document,setup_353,96747.0,1.0,1.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,5,12087.0,False,False,True,False,Document,setup_353,97170.0,1.0,1.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,6,12125.0,False,False,True,False,Document,setup_353,97720.0,1.0,1.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,7,12160.0,False,False,True,False,Document,setup_353,97944.0,1.0,1.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,8,12179.0,False,False,True,False,Document,setup_353,98139.0,1.0,1.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,9,12189.0,False,False,True,False,Document,setup_353,98289.0,1.0,1.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,10,12196.0,False,False,True,False,Document,setup_353,98347.0,1.0,2.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,11,12200.0,False,False,True,False,Document,setup_353,98455.0,1.0,2.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,12,12211.0,False,False,True,False,Document,setup_353,98520.0,1.0,3.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,13,12213.0,False,False,True,False,Document,setup_353,98559.0,1.0,2.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,14,12215.0,False,False,True,False,Document,setup_353,98595.0,1.0,1.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,15,12216.0,False,False,True,False,Document,setup_353,98612.0,1.0,2.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,16,12217.0,False,False,True,False,Document,setup_353,98628.0,1.0,1.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,17,12218.0,False,False,True,False,Document,setup_353,98644.0,1.0,1.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,18,12219.0,False,False,True,False,Document,setup_353,98660.0,1.0,1.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,19,12220.0,False,False,True,False,Document,setup_353,98676.0,1.0,1.0,False
1014,Document,gemini-2.5-flash,gemini-2.5-pro,20,12221.0,False,False,True,False,Document,setup_353,98693.0,1.0,2.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,1,11947.0,False,False,True,False,Document,setup_352,95154.0,1.0,2.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,2,11967.0,False,False,True,False,Document,setup_352,95408.0,1.0,1.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,3,11986.0,False,False,True,False,Document,setup_352,95704.0,1.0,3.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,4,12003.0,False,False,True,False,Document,setup_352,95936.0,1.0,1.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,5,12020.0,False,False,True,False,Document,setup_352,96169.0,1.0,1.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,6,12035.0,False,False,True,False,Document,setup_352,96408.0,1.0,1.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,7,12060.0,False,False,True,False,Document,setup_352,96600.0,1.0,1.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,8,12076.0,False,False,True,False,Document,setup_352,96892.0,1.0,1.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,9,12096.0,False,False,True,False,Document,setup_352,97154.0,1.0,1.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,10,12123.0,False,False,True,False,Document,setup_352,97398.0,1.0,1.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,11,12142.0,False,False,True,False,Document,setup_352,97623.0,1.0,2.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,12,12156.0,False,False,True,False,Document,setup_352,97859.0,1.0,1.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,13,12172.0,False,False,True,False,Document,setup_352,97992.0,1.0,1.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,14,12181.0,False,False,True,False,Document,setup_352,98103.0,1.0,1.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,15,12188.0,False,False,True,False,Document,setup_352,98205.0,1.0,2.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,16,12194.0,False,False,True,False,Document,setup_352,98306.0,1.0,2.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,17,12197.0,False,False,True,False,Document,setup_352,98333.0,1.0,1.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,18,12199.0,False,False,True,False,Document,setup_352,98381.0,1.0,1.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,19,12201.0,False,False,True,False,Document,setup_352,98430.0,1.0,1.0,False
1015,Document,gemini-2.5-flash,gemini-2.5-flash,20,12210.0,False,False,True,False,Document,setup_352,98479.0,2.0,1.0,False
1016,Document,gemini-2.5-pro,gemini-2.5-flash,1,11945.0,False,False,True,False,Document,setup_358,95170.0,1.0,1.0,False
1016,Document,gemini-2.5-pro,gemini-2.5-flash,2,11971.0,False,False,True,False,Document,setup_358,95486.0,1.0,1.0,False
1016,Document,gemini-2.5-pro,gemini-2.5-flash,3,11993.0,False,False,True,False,Document,setup_358,95904.0,3.0,1.0,False
1016,Document,gemini-2.5-pro,gemini-2.5-flash,4,12021.0,False,False,True,False,Document,setup_358,96141.0,2.0,1.0,False
1016,Document,gemini-2.5-pro,gemini-2.5-flash,5,12040.0,False,False,True,False,Document,setup_358,96471.0,2.0,1.0,False
1016,Document,gemini-2.5-pro,gemini-2.5-flash,6,12068.0,False,False,True,False,Document,setup_358,96780.0,1.0,1.0,False
1016,Document,gemini-2.5-pro,gemini-2.5-flash,7,12089.0,False,False,True,False,Document,setup_358,96996.0,1.0,1.0,False
1016,Document,gemini-2.5-pro,gemini-2.5-flash,8,12114.0,False,False,True,False,Document,setup_358,97431.0,2.0,1.0,False
1016,Document,gemini-2.5-pro,gemini-2.5-flash,9,12148.0,False,False,True,False,Document,setup_358,97686.0,3.0,1.0,False
1016,Document,gemini-2.5-pro,gemini-2.5-flash,10,,True,,,,,,,,,
1016,Document,gemini-2.5-pro,gemini-2.5-flash,11,12167.0,False,False,True,False,Document,setup_358,97960.0,1.0,1.0,False
1016,Document,gemini-2.5-pro,gemini-2.5-flash,12,12182.0,False,False,True,False,Document,setup_358,98155.0,1.0,1.0,False
1016,Document,gemini-2.5-pro,gemini-2.5-flash,13,,True,,,,,,,,,
1016,Document,gemini-2.5-pro,gemini-2.5-flash,14,12193.0,False,False,True,False,Document,setup_358,98273.0,3.0,1.0,False
1016,Document,gemini-2.5-pro,gemini-2.5-flash,15,,True,,,,,,,,,
1016,Document,gemini-2.5-pro,gemini-2.5-flash,16,12198.0,False,False,True,False,Document,setup_358,98365.0,3.0,2.0,False
1016,Document,gemini-2.5-pro,gemini-2.5-flash,17,,True,,,,,,,,,
1016,Document,gemini-2.5-pro,gemini-2.5-flash,18,,True,,,,,,,,,
1016,Document,gemini-2.5-pro,gemini-2.5-flash,19,,True,,,,,,,,,
1016,Document,gemini-2.5-pro,gemini-2.5-flash,20,,True,,,,,,,,,
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,1,11936.0,False,False,True,False,Document,setup_348,95047.0,1.0,1.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,2,11962.0,False,False,True,False,Document,setup_348,95258.0,1.0,3.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,3,11975.0,False,False,True,False,Document,setup_348,95424.0,1.0,1.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,4,11985.0,False,False,True,False,Document,setup_348,95516.0,1.0,2.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,5,11992.0,False,False,True,False,Document,setup_348,95722.0,1.0,3.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,6,12004.0,False,False,True,False,Document,setup_348,95832.0,1.0,1.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,7,12011.0,False,False,True,False,Document,setup_348,95952.0,1.0,1.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,8,12022.0,False,False,True,False,Document,setup_348,96102.0,1.0,1.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,9,12033.0,False,False,True,False,Document,setup_348,96300.0,1.0,1.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,10,12043.0,False,False,True,False,Document,setup_348,96359.0,1.0,1.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,11,12054.0,False,False,True,False,Document,setup_348,96461.0,1.0,1.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,12,12067.0,False,False,True,False,Document,setup_348,96536.0,1.0,1.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,13,12071.0,False,False,True,False,Document,setup_348,96659.0,1.0,1.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,14,12079.0,False,False,True,False,Document,setup_348,96700.0,1.0,1.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,15,12085.0,False,False,True,False,Document,setup_348,96860.0,1.0,1.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,16,12094.0,False,False,True,False,Document,setup_348,97012.0,1.0,1.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,17,12113.0,False,False,True,False,Document,setup_348,97140.0,1.0,2.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,18,12122.0,False,False,True,False,Document,setup_348,97289.0,1.0,1.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,19,12131.0,False,False,True,False,Document,setup_348,97390.0,1.0,1.0,False
1017,Document,gemini-2.5-flash,claude-3-5-haiku-latest,20,12139.0,False,False,True,False,Document,setup_348,97487.0,1.0,1.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,1,11948.0,False,False,True,False,Document,setup_351,95093.0,1.0,2.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,2,11960.0,False,False,True,False,Document,setup_351,95229.0,1.0,1.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,3,11972.0,False,False,True,False,Document,setup_351,95326.0,1.0,1.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,4,11979.0,False,False,True,False,Document,setup_351,95499.0,1.0,1.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,5,11990.0,False,False,True,False,Document,setup_351,95670.0,1.0,2.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,6,12001.0,False,False,True,False,Document,setup_351,95814.0,1.0,2.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,7,12013.0,False,False,True,False,Document,setup_351,95964.0,1.0,2.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,8,12023.0,False,False,True,False,Document,setup_351,96083.0,1.0,1.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,9,12032.0,False,False,True,False,Document,setup_351,96284.0,1.0,1.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,10,12046.0,False,False,True,False,Document,setup_351,96386.0,1.0,2.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,11,12056.0,False,False,True,False,Document,setup_351,96487.0,1.0,1.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,12,12069.0,False,False,True,False,Document,setup_351,96616.0,1.0,1.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,13,12075.0,False,False,True,False,Document,setup_351,96794.0,1.0,1.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,14,12090.0,False,False,True,False,Document,setup_351,96908.0,1.0,1.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,15,12102.0,False,False,True,False,Document,setup_351,97090.0,1.0,2.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,16,12118.0,False,False,True,False,Document,setup_351,97236.0,1.0,2.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,17,12128.0,False,False,True,False,Document,setup_351,97354.0,1.0,1.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,18,12141.0,False,False,True,False,Document,setup_351,97549.0,1.0,3.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,19,12152.0,False,False,True,False,Document,setup_351,97656.0,1.0,1.0,False
1018,Document,gemini-2.5-flash,gpt-4.1,20,12158.0,False,False,True,False,Document,setup_351,97786.0,1.0,1.0,False
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,1,11954.0,False,False,True,False,CharRange,setup_277,95107.0,1.0,5.0,False
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,2,11963.0,False,True,False,True,CharRange,setup_277,95246.0,1.0,2.0,False
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,3,11976.0,False,True,False,True,CharRange,setup_277,95306.0,2.0,2.0,False
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,4,11981.0,False,False,True,False,CharRange,setup_277,95539.0,1.0,2.0,False
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,5,11994.0,False,True,False,True,CharRange,setup_277,95663.0,1.0,3.0,False
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,6,12000.0,False,True,False,True,CharRange,setup_277,95735.0,1.0,2.0,False
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,7,12017.0,False,False,True,False,CharRange,setup_277,95987.0,3.0,1.0,False
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,8,,True,,,,,,,,,
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,9,12029.0,False,True,False,True,CharRange,setup_277,96099.0,1.0,1.0,False
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,10,,True,,,,,,,,,
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,11,,True,,,,,,,,,
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,12,,True,,,,,,,,,
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,13,,True,,,,,,,,,
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,14,,True,,,,,,,,,
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,15,12082.0,False,True,False,True,CharRange,setup_277,96810.0,1.0,1.0,False
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,16,,True,,,,,,,,,
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,17,12111.0,False,True,False,True,CharRange,setup_277,97053.0,2.0,1.0,False
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,18,,True,,,,,,,,,
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,19,,True,,,,,,,,,
1019,CharRange,gemini-2.5-flash,claude-sonnet-4-0,20,12137.0,False,False,True,False,CharRange,setup_277,97531.0,3.0,1.0,False
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,1,11937.0,False,True,False,True,Rational,setup_40,95008.0,1.0,1.0,False
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,2,11951.0,False,True,False,True,Rational,setup_40,95013.0,1.0,2.0,False
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,3,11955.0,False,True,False,True,Rational,setup_40,95096.0,1.0,2.0,False
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,4,11965.0,False,False,True,False,Rational,setup_40,95591.0,3.0,1.0,True
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,5,11995.0,False,True,False,True,Rational,setup_40,95667.0,1.0,1.0,False
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,6,,True,,,,,,,,,
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,7,12008.0,False,False,True,False,Rational,setup_40,96205.0,1.0,1.0,True
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,8,12047.0,False,True,False,True,Rational,setup_40,96337.0,3.0,1.0,False
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,9,,True,,,,,,,,,
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,10,12062.0,False,False,False,True,Rational,setup_40,96621.0,2.0,1.0,False
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,11,,True,,,,,,,,,
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,12,12084.0,False,False,True,False,Rational,setup_40,96955.0,1.0,1.0,False
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,13,12105.0,False,True,False,True,Rational,setup_40,96994.0,1.0,1.0,False
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,14,12110.0,False,False,True,False,Rational,setup_40,97342.0,2.0,1.0,False
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,15,,True,,,,,,,,,
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,16,12143.0,False,True,False,True,Rational,setup_40,97469.0,1.0,1.0,False
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,17,12146.0,False,True,False,True,Rational,setup_40,97515.0,1.0,1.0,False
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,18,12150.0,False,False,True,False,Rational,setup_40,97675.0,1.0,1.0,False
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,19,,True,,,,,,,,,
1020,Rational,claude-3-5-haiku-latest,gemini-2.5-flash,20,12165.0,False,False,True,False,Rational,setup_40,98065.0,2.0,1.0,False
1021,Document,gemini-2.5-pro,gpt-4.1,1,11946.0,False,False,True,False,Document,setup_357,95062.0,1.0,1.0,False
1021,Document,gemini-2.5-pro,gpt-4.1,2,11959.0,False,False,True,False,Document,setup_357,95213.0,1.0,1.0,False
1021,Document,gemini-2.5-pro,gpt-4.1,3,11974.0,False,False,True,False,Document,setup_357,95392.0,1.0,1.0,False
1021,Document,gemini-2.5-pro,gpt-4.1,4,11984.0,False,False,True,False,Document,setup_357,95522.0,1.0,1.0,False
1021,Document,gemini-2.5-pro,gpt-4.1,5,11991.0,False,False,True,False,Document,setup_357,95686.0,1.0,1.0,False
1021,Document,gemini-2.5-pro,gpt-4.1,6,,True,,,,,,,,,
1021,Document,gemini-2.5-pro,gpt-4.1,7,12018.0,False,False,True,False,Document,setup_357,96048.0,1.0,3.0,False
1021,Document,gemini-2.5-pro,gpt-4.1,8,12030.0,False,False,True,False,Document,setup_357,96250.0,2.0,1.0,False
1021,Document,gemini-2.5-pro,gpt-4.1,9,,True,,,,,,,,,
1021,Document,gemini-2.5-pro,gpt-4.1,10,,True,,,,,,,,,
