game_id,class_alias,attacker,defender,turn,success,compilable,attempts
983,ByteVector,pro,pro,8,,,
983,ByteVector,pro,pro,9,,,
983,ByteVector,pro,pro,10,,,
983,ByteVector,pro,pro,11,,,
983,ByteVector,pro,pro,12,,,
983,ByteVector,pro,pro,13,,,
983,ByteVector,pro,pro,14,,,
983,ByteVector,pro,pro,15,,,
983,ByteVector,pro,pro,16,,,
983,ByteVector,pro,pro,17,,,
983,ByteVector,pro,pro,18,,,
983,ByteVector,pro,pro,19,,,
983,ByteVector,pro,pro,20,,,
984,ByteVector,pro,flash,1,,,
984,ByteVector,pro,flash,2,,,
984,ByteVector,pro,flash,3,,,
984,ByteVector,pro,flash,4,,,
984,ByteVector,pro,flash,5,,,
984,ByteVector,pro,flash,6,,,
984,ByteVector,pro,flash,7,,,
984,ByteVector,pro,flash,8,,,
984,ByteVector,pro,flash,9,,,
984,ByteVector,pro,flash,10,,,
984,ByteVector,pro,flash,11,,,
984,ByteVector,pro,flash,12,,,
984,ByteVector,pro,flash,13,,,
984,ByteVector,pro,flash,14,,,
984,ByteVector,pro,flash,15,,,
984,ByteVector,pro,flash,16,,,
984,ByteVector,pro,flash,17,,,
984,ByteVector,pro,flash,18,,,
984,ByteVector,pro,flash,19,,,
984,ByteVector,pro,flash,20,,,
985,CharRange,flash,flash,6,,,
985,CharRange,flash,flash,7,,,
985,CharRange,flash,flash,10,,,
985,CharRange,flash,flash,11,,,
985,CharRange,flash,flash,13,,,
985,CharRange,flash,flash,15,,,
985,CharRange,flash,flash,16,,,
985,CharRange,flash,flash,18,,,
985,CharRange,flash,flash,19,,,
985,CharRange,flash,flash,20,,,
985,CharRange,flash,flash,1,1.0,1.0,1.0
985,CharRange,flash,flash,2,2.0,2.0,2.0
985,CharRange,flash,flash,3,1.0,1.0,1.0
985,CharRange,flash,flash,4,1.0,1.0,1.0
985,CharRange,flash,flash,5,1.0,1.0,1.0
985,CharRange,flash,flash,8,1.0,1.0,1.0
985,CharRange,flash,flash,9,1.0,1.0,1.0
985,CharRange,flash,flash,12,1.0,1.0,1.0
985,CharRange,flash,flash,14,1.0,1.0,1.0
985,CharRange,flash,flash,17,1.0,1.0,2.0
986,CharRange,flash,pro,7,,,
986,CharRange,flash,pro,8,,,
986,CharRange,flash,pro,12,,,
986,CharRange,flash,pro,15,,,
986,CharRange,flash,pro,16,,,
986,CharRange,flash,pro,17,,,
986,CharRange,flash,pro,19,,,
986,CharRange,flash,pro,20,,,
986,CharRange,flash,pro,1,1.0,1.0,1.0
986,CharRange,flash,pro,2,1.0,1.0,1.0
986,CharRange,flash,pro,3,1.0,1.0,1.0
986,CharRange,flash,pro,4,1.0,1.0,1.0
986,CharRange,flash,pro,5,1.0,1.0,1.0
986,CharRange,flash,pro,6,1.0,1.0,1.0
986,CharRange,flash,pro,9,1.0,1.0,1.0
986,CharRange,flash,pro,10,1.0,1.0,1.0
986,CharRange,flash,pro,11,1.0,1.0,1.0
986,CharRange,flash,pro,13,1.0,1.0,1.0
986,CharRange,flash,pro,14,1.0,1.0,1.0
986,CharRange,flash,pro,18,1.0,1.0,1.0
987,CharRange,flash,4.1 mini,6,,,
987,CharRange,flash,4.1 mini,10,,,
987,CharRange,flash,4.1 mini,11,,,
987,CharRange,flash,4.1 mini,12,,,
987,CharRange,flash,4.1 mini,15,,,
987,CharRange,flash,4.1 mini,16,,,
987,CharRange,flash,4.1 mini,17,,,
987,CharRange,flash,4.1 mini,18,,,
987,CharRange,flash,4.1 mini,20,,,
987,CharRange,flash,4.1 mini,1,2.0,1.0,9.0
987,CharRange,flash,4.1 mini,2,,2.0,8.0
987,CharRange,flash,4.1 mini,3,1.0,1.0,4.0
987,CharRange,flash,4.1 mini,4,1.0,1.0,3.0
987,CharRange,flash,4.1 mini,5,1.0,1.0,1.0
987,CharRange,flash,4.1 mini,7,1.0,1.0,2.0
987,CharRange,flash,4.1 mini,8,2.0,2.0,5.0
987,CharRange,flash,4.1 mini,9,,3.0,4.0
987,CharRange,flash,4.1 mini,13,1.0,1.0,5.0
987,CharRange,flash,4.1 mini,14,3.0,3.0,4.0
987,CharRange,flash,4.1 mini,19,1.0,1.0,4.0
988,CharRange,flash,4.1,3,,,
988,CharRange,flash,4.1,4,,,
988,CharRange,flash,4.1,11,,,
988,CharRange,flash,4.1,12,,,
988,CharRange,flash,4.1,13,,,
988,CharRange,flash,4.1,14,,,
988,CharRange,flash,4.1,15,,,
988,CharRange,flash,4.1,16,,,
988,CharRange,flash,4.1,17,,,
988,CharRange,flash,4.1,18,,,
988,CharRange,flash,4.1,1,1.0,1.0,1.0
988,CharRange,flash,4.1,2,1.0,1.0,1.0
988,CharRange,flash,4.1,5,1.0,1.0,1.0
988,CharRange,flash,4.1,6,1.0,1.0,3.0
988,CharRange,flash,4.1,7,1.0,1.0,1.0
988,CharRange,flash,4.1,8,3.0,3.0,5.0
988,CharRange,flash,4.1,9,,3.0,6.0
988,CharRange,flash,4.1,10,1.0,1.0,2.0
988,CharRange,flash,4.1,19,,3.0,3.0
988,CharRange,flash,4.1,20,,3.0,3.0
989,ByteVector,pro,4.1 mini,1,,,
989,ByteVector,pro,4.1 mini,2,,,
989,ByteVector,pro,4.1 mini,3,,,
989,ByteVector,pro,4.1 mini,4,,,
989,ByteVector,pro,4.1 mini,5,,,
989,ByteVector,pro,4.1 mini,6,,,
989,ByteVector,pro,4.1 mini,7,,,
989,ByteVector,pro,4.1 mini,8,,,
989,ByteVector,pro,4.1 mini,9,,,
989,ByteVector,pro,4.1 mini,10,,,
989,ByteVector,pro,4.1 mini,11,,,
989,ByteVector,pro,4.1 mini,12,,,
989,ByteVector,pro,4.1 mini,13,,,
989,ByteVector,pro,4.1 mini,14,,,
989,ByteVector,pro,4.1 mini,15,,,
989,ByteVector,pro,4.1 mini,16,,,
989,ByteVector,pro,4.1 mini,17,,,
989,ByteVector,pro,4.1 mini,18,,,
989,ByteVector,pro,4.1 mini,19,,,
989,ByteVector,pro,4.1 mini,20,,,
990,ByteVector,pro,sonnet,1,,,
990,ByteVector,pro,sonnet,2,,,
990,ByteVector,pro,sonnet,3,,,
990,ByteVector,pro,sonnet,4,,,
990,ByteVector,pro,sonnet,5,,,
990,ByteVector,pro,sonnet,6,,,
990,ByteVector,pro,sonnet,7,,,
990,ByteVector,pro,sonnet,8,,,
990,ByteVector,pro,sonnet,9,,,
990,ByteVector,pro,sonnet,10,,,
990,ByteVector,pro,sonnet,11,,,
990,ByteVector,pro,sonnet,12,,,
990,ByteVector,pro,sonnet,13,,,
990,ByteVector,pro,sonnet,14,,,
990,ByteVector,pro,sonnet,15,,,
990,ByteVector,pro,sonnet,16,,,
990,ByteVector,pro,sonnet,17,,,
990,ByteVector,pro,sonnet,18,,,
990,ByteVector,pro,sonnet,19,,,
990,ByteVector,pro,sonnet,20,,,
991,CharRange,pro,haiku,4,,,
991,CharRange,pro,haiku,6,,,
991,CharRange,pro,haiku,8,,,
991,CharRange,pro,haiku,10,,,
991,CharRange,pro,haiku,11,,,
991,CharRange,pro,haiku,15,,,
991,CharRange,pro,haiku,16,,,
991,CharRange,pro,haiku,18,,,
991,CharRange,pro,haiku,20,,,
991,CharRange,pro,haiku,1,,3.0,4.0
991,CharRange,pro,haiku,2,,0.0,15.0
991,CharRange,pro,haiku,3,,3.0,8.0
991,CharRange,pro,haiku,5,,3.0,3.0
991,CharRange,pro,haiku,7,1.0,1.0,2.0
991,CharRange,pro,haiku,9,1.0,1.0,2.0
991,CharRange,pro,haiku,12,,1.0,11.0
991,CharRange,pro,haiku,13,,3.0,7.0
991,CharRange,pro,haiku,14,2.0,2.0,3.0
991,CharRange,pro,haiku,17,,0.0,15.0
991,CharRange,pro,haiku,19,,2.0,9.0
993,CharRange,pro,4.1 mini,8,,,
993,CharRange,pro,4.1 mini,9,,,
993,CharRange,pro,4.1 mini,11,,,
993,CharRange,pro,4.1 mini,12,,,
993,CharRange,pro,4.1 mini,13,,,
993,CharRange,pro,4.1 mini,15,,,
993,CharRange,pro,4.1 mini,16,,,
993,CharRange,pro,4.1 mini,17,,,
993,CharRange,pro,4.1 mini,18,,,
993,CharRange,pro,4.1 mini,19,,,
993,CharRange,pro,4.1 mini,20,,,
993,CharRange,pro,4.1 mini,1,1.0,1.0,1.0
993,CharRange,pro,4.1 mini,2,3.0,3.0,4.0
993,CharRange,pro,4.1 mini,3,1.0,1.0,1.0
993,CharRange,pro,4.1 mini,4,,3.0,4.0
993,CharRange,pro,4.1 mini,5,1.0,1.0,1.0
993,CharRange,pro,4.1 mini,6,2.0,1.0,6.0
993,CharRange,pro,4.1 mini,7,2.0,1.0,9.0
993,CharRange,pro,4.1 mini,10,1.0,1.0,2.0
993,CharRange,pro,4.1 mini,14,,3.0,3.0
994,ByteVector,pro,4.1,1,,,
994,ByteVector,pro,4.1,2,,,
994,ByteVector,pro,4.1,3,,,
994,ByteVector,pro,4.1,4,,,
994,ByteVector,pro,4.1,5,,,
994,ByteVector,pro,4.1,6,,,
994,ByteVector,pro,4.1,7,,,
994,ByteVector,pro,4.1,8,,,
994,ByteVector,pro,4.1,9,,,
994,ByteVector,pro,4.1,10,,,
994,ByteVector,pro,4.1,11,,,
994,ByteVector,pro,4.1,12,,,
994,ByteVector,pro,4.1,13,,,
994,ByteVector,pro,4.1,14,,,
994,ByteVector,pro,4.1,15,,,
994,ByteVector,pro,4.1,16,,,
994,ByteVector,pro,4.1,17,,,
994,ByteVector,pro,4.1,18,,,
994,ByteVector,pro,4.1,19,,,
994,ByteVector,pro,4.1,20,,,
995,CharRange,pro,sonnet,8,,,
995,CharRange,pro,sonnet,9,,,
995,CharRange,pro,sonnet,10,,,
995,CharRange,pro,sonnet,11,,,
995,CharRange,pro,sonnet,12,,,
995,CharRange,pro,sonnet,13,,,
995,CharRange,pro,sonnet,14,,,
995,CharRange,pro,sonnet,15,,,
995,CharRange,pro,sonnet,16,,,
995,CharRange,pro,sonnet,17,,,
995,CharRange,pro,sonnet,18,,,
995,CharRange,pro,sonnet,1,,0.0,15.0
995,CharRange,pro,sonnet,2,,0.0,15.0
995,CharRange,pro,sonnet,3,1.0,1.0,1.0
995,CharRange,pro,sonnet,4,1.0,1.0,1.0
995,CharRange,pro,sonnet,5,1.0,1.0,1.0
995,CharRange,pro,sonnet,6,1.0,1.0,3.0
995,CharRange,pro,sonnet,7,1.0,1.0,1.0
995,CharRange,pro,sonnet,19,,0.0,15.0
995,CharRange,pro,sonnet,20,1.0,1.0,2.0
996,ByteVector,pro,haiku,1,,,
996,ByteVector,pro,haiku,2,,,
996,ByteVector,pro,haiku,3,,,
996,ByteVector,pro,haiku,4,,,
996,ByteVector,pro,haiku,5,,,
996,ByteVector,pro,haiku,6,,,
996,ByteVector,pro,haiku,7,,,
996,ByteVector,pro,haiku,8,,,
996,ByteVector,pro,haiku,9,,,
996,ByteVector,pro,haiku,10,,,
996,ByteVector,pro,haiku,11,,,
996,ByteVector,pro,haiku,12,,,
996,ByteVector,pro,haiku,13,,,
996,ByteVector,pro,haiku,14,,,
996,ByteVector,pro,haiku,15,,,
996,ByteVector,pro,haiku,16,,,
996,ByteVector,pro,haiku,17,,,
996,ByteVector,pro,haiku,18,,,
996,ByteVector,pro,haiku,19,,,
996,ByteVector,pro,haiku,20,,,
997,CharRange,flash,haiku,8,,,
997,CharRange,flash,haiku,11,,,
997,CharRange,flash,haiku,14,,,
997,CharRange,flash,haiku,15,,,
997,CharRange,flash,haiku,17,,,
997,CharRange,flash,haiku,19,,,
997,CharRange,flash,haiku,20,,,
997,CharRange,flash,haiku,1,,0.0,15.0
997,CharRange,flash,haiku,2,,3.0,4.0
997,CharRange,flash,haiku,3,1.0,1.0,4.0
997,CharRange,flash,haiku,4,,1.0,12.0
997,CharRange,flash,haiku,5,,3.0,3.0
997,CharRange,flash,haiku,6,,2.0,11.0
997,CharRange,flash,haiku,7,,2.0,7.0
997,CharRange,flash,haiku,9,,3.0,7.0
997,CharRange,flash,haiku,10,,3.0,5.0
997,CharRange,flash,haiku,12,,0.0,15.0
997,CharRange,flash,haiku,13,,3.0,6.0
997,CharRange,flash,haiku,16,,0.0,15.0
997,CharRange,flash,haiku,18,1.0,1.0,2.0
998,CharRange,pro,4.1,5,,,
998,CharRange,pro,4.1,9,,,
998,CharRange,pro,4.1,10,,,
998,CharRange,pro,4.1,11,,,
998,CharRange,pro,4.1,12,,,
998,CharRange,pro,4.1,14,,,
998,CharRange,pro,4.1,15,,,
998,CharRange,pro,4.1,16,,,
998,CharRange,pro,4.1,17,,,
998,CharRange,pro,4.1,18,,,
998,CharRange,pro,4.1,19,,,
998,CharRange,pro,4.1,20,,,
998,CharRange,pro,4.1,1,1.0,1.0,5.0
998,CharRange,pro,4.1,2,1.0,1.0,1.0
998,CharRange,pro,4.1,3,1.0,1.0,4.0
998,CharRange,pro,4.1,4,1.0,1.0,1.0
998,CharRange,pro,4.1,6,1.0,1.0,1.0
998,CharRange,pro,4.1,7,1.0,1.0,1.0
998,CharRange,pro,4.1,8,1.0,1.0,1.0
998,CharRange,pro,4.1,13,1.0,1.0,1.0
999,CharRange,pro,flash,4,,,
999,CharRange,pro,flash,9,,,
999,CharRange,pro,flash,10,,,
999,CharRange,pro,flash,11,,,
999,CharRange,pro,flash,12,,,
999,CharRange,pro,flash,13,,,
999,CharRange,pro,flash,14,,,
999,CharRange,pro,flash,15,,,
999,CharRange,pro,flash,16,,,
999,CharRange,pro,flash,17,,,
999,CharRange,pro,flash,18,,,
999,CharRange,pro,flash,19,,,
999,CharRange,pro,flash,20,,,
999,CharRange,pro,flash,1,1.0,1.0,1.0
999,CharRange,pro,flash,2,1.0,1.0,1.0
999,CharRange,pro,flash,3,1.0,1.0,1.0
999,CharRange,pro,flash,5,1.0,1.0,1.0
999,CharRange,pro,flash,6,1.0,1.0,1.0
999,CharRange,pro,flash,7,1.0,1.0,1.0
999,CharRange,pro,flash,8,1.0,1.0,1.0
1000,CharRange,pro,pro,6,,,
1000,CharRange,pro,pro,7,,,
1000,CharRange,pro,pro,11,,,
1000,CharRange,pro,pro,12,,,
1000,CharRange,pro,pro,13,,,
1000,CharRange,pro,pro,14,,,
1000,CharRange,pro,pro,16,,,
1000,CharRange,pro,pro,17,,,
1000,CharRange,pro,pro,18,,,
1000,CharRange,pro,pro,20,,,
1000,CharRange,pro,pro,1,1.0,1.0,1.0
1000,CharRange,pro,pro,2,1.0,1.0,1.0
1000,CharRange,pro,pro,3,1.0,1.0,1.0
1000,CharRange,pro,pro,4,1.0,1.0,1.0
1000,CharRange,pro,pro,5,1.0,1.0,1.0
1000,CharRange,pro,pro,8,1.0,1.0,1.0
1000,CharRange,pro,pro,9,1.0,1.0,1.0
1000,CharRange,pro,pro,10,1.0,1.0,1.0
1000,CharRange,pro,pro,15,,0.0,15.0
1000,CharRange,pro,pro,19,1.0,1.0,1.0
1001,CaseInsensitiveString,flash,haiku,20,,,
1001,CaseInsensitiveString,flash,haiku,1,,1.0,12.0
1001,CaseInsensitiveString,flash,haiku,2,,3.0,6.0
1001,CaseInsensitiveString,flash,haiku,3,,1.0,15.0
1001,CaseInsensitiveString,flash,haiku,4,,1.0,12.0
1001,CaseInsensitiveString,flash,haiku,5,,2.0,11.0
1001,CaseInsensitiveString,flash,haiku,6,1.0,1.0,5.0
1001,CaseInsensitiveString,flash,haiku,7,,3.0,12.0
1001,CaseInsensitiveString,flash,haiku,8,,2.0,12.0
1001,CaseInsensitiveString,flash,haiku,9,,3.0,8.0
1001,CaseInsensitiveString,flash,haiku,10,,3.0,4.0
1001,CaseInsensitiveString,flash,haiku,11,,2.0,8.0
1001,CaseInsensitiveString,flash,haiku,12,,1.0,11.0
1001,CaseInsensitiveString,flash,haiku,13,,3.0,4.0
1001,CaseInsensitiveString,flash,haiku,14,,1.0,13.0
1001,CaseInsensitiveString,flash,haiku,15,1.0,1.0,2.0
1001,CaseInsensitiveString,flash,haiku,16,,3.0,11.0
1001,CaseInsensitiveString,flash,haiku,17,,2.0,12.0
1001,CaseInsensitiveString,flash,haiku,18,,1.0,15.0
1001,CaseInsensitiveString,flash,haiku,19,,0.0,15.0
1002,CaseInsensitiveString,flash,sonnet,1,,0.0,15.0
1002,CaseInsensitiveString,flash,sonnet,2,,3.0,3.0
1002,CaseInsensitiveString,flash,sonnet,3,,0.0,15.0
1002,CaseInsensitiveString,flash,sonnet,4,2.0,1.0,7.0
1002,CaseInsensitiveString,flash,sonnet,5,,0.0,15.0
1002,CaseInsensitiveString,flash,sonnet,6,2.0,1.0,6.0
1002,CaseInsensitiveString,flash,sonnet,7,,0.0,15.0
1002,CaseInsensitiveString,flash,sonnet,8,,1.0,11.0
1002,CaseInsensitiveString,flash,sonnet,9,,0.0,15.0
1002,CaseInsensitiveString,flash,sonnet,10,,2.0,10.0
1002,CaseInsensitiveString,flash,sonnet,11,,2.0,8.0
1002,CaseInsensitiveString,flash,sonnet,12,,0.0,15.0
1002,CaseInsensitiveString,flash,sonnet,13,,2.0,12.0
1002,CaseInsensitiveString,flash,sonnet,14,,0.0,15.0
1002,CaseInsensitiveString,flash,sonnet,15,,0.0,15.0
1002,CaseInsensitiveString,flash,sonnet,16,,0.0,15.0
1002,CaseInsensitiveString,flash,sonnet,17,,0.0,15.0
1002,CaseInsensitiveString,flash,sonnet,18,1.0,1.0,1.0
1002,CaseInsensitiveString,flash,sonnet,19,,0.0,15.0
1002,CaseInsensitiveString,flash,sonnet,20,1.0,1.0,3.0
1003,CaseInsensitiveString,flash,4.1 mini,17,,,
1003,CaseInsensitiveString,flash,4.1 mini,1,3.0,3.0,8.0
1003,CaseInsensitiveString,flash,4.1 mini,2,,3.0,8.0
1003,CaseInsensitiveString,flash,4.1 mini,3,,3.0,6.0
1003,CaseInsensitiveString,flash,4.1 mini,4,1.0,1.0,1.0
1003,CaseInsensitiveString,flash,4.1 mini,5,1.0,1.0,3.0
1003,CaseInsensitiveString,flash,4.1 mini,6,,2.0,10.0
1003,CaseInsensitiveString,flash,4.1 mini,7,,1.0,13.0
1003,CaseInsensitiveString,flash,4.1 mini,8,,3.0,5.0
1003,CaseInsensitiveString,flash,4.1 mini,9,1.0,1.0,1.0
1003,CaseInsensitiveString,flash,4.1 mini,10,,0.0,15.0
1003,CaseInsensitiveString,flash,4.1 mini,11,,3.0,8.0
1003,CaseInsensitiveString,flash,4.1 mini,12,,3.0,4.0
1003,CaseInsensitiveString,flash,4.1 mini,13,1.0,1.0,1.0
1003,CaseInsensitiveString,flash,4.1 mini,14,,3.0,6.0
1003,CaseInsensitiveString,flash,4.1 mini,15,3.0,3.0,5.0
1003,CaseInsensitiveString,flash,4.1 mini,16,,3.0,4.0
1003,CaseInsensitiveString,flash,4.1 mini,18,,3.0,4.0
1003,CaseInsensitiveString,flash,4.1 mini,19,,1.0,14.0
1003,CaseInsensitiveString,flash,4.1 mini,20,,1.0,14.0
1004,CaseInsensitiveString,flash,4.1,1,,3.0,3.0
1004,CaseInsensitiveString,flash,4.1,2,,3.0,4.0
1004,CaseInsensitiveString,flash,4.1,3,3.0,3.0,7.0
1004,CaseInsensitiveString,flash,4.1,4,,2.0,7.0
1004,CaseInsensitiveString,flash,4.1,5,,3.0,9.0
1004,CaseInsensitiveString,flash,4.1,6,1.0,1.0,5.0
1004,CaseInsensitiveString,flash,4.1,7,1.0,1.0,1.0
1004,CaseInsensitiveString,flash,4.1,8,1.0,1.0,1.0
1004,CaseInsensitiveString,flash,4.1,9,,3.0,7.0
1004,CaseInsensitiveString,flash,4.1,10,,3.0,4.0
1004,CaseInsensitiveString,flash,4.1,11,,0.0,15.0
1004,CaseInsensitiveString,flash,4.1,12,1.0,1.0,2.0
1004,CaseInsensitiveString,flash,4.1,13,3.0,3.0,3.0
1004,CaseInsensitiveString,flash,4.1,14,,0.0,15.0
1004,CaseInsensitiveString,flash,4.1,15,,3.0,3.0
1004,CaseInsensitiveString,flash,4.1,16,1.0,1.0,1.0
1004,CaseInsensitiveString,flash,4.1,17,,3.0,6.0
1004,CaseInsensitiveString,flash,4.1,18,,0.0,15.0
1004,CaseInsensitiveString,flash,4.1,19,1.0,1.0,1.0
1004,CaseInsensitiveString,flash,4.1,20,,0.0,15.0
1005,CaseInsensitiveString,flash,flash,7,,,
1005,CaseInsensitiveString,flash,flash,15,,,
1005,CaseInsensitiveString,flash,flash,1,1.0,1.0,2.0
1005,CaseInsensitiveString,flash,flash,2,2.0,2.0,5.0
1005,CaseInsensitiveString,flash,flash,3,1.0,1.0,2.0
1005,CaseInsensitiveString,flash,flash,4,2.0,2.0,2.0
1005,CaseInsensitiveString,flash,flash,5,,1.0,13.0
1005,CaseInsensitiveString,flash,flash,6,1.0,1.0,1.0
1005,CaseInsensitiveString,flash,flash,8,1.0,1.0,1.0
1005,CaseInsensitiveString,flash,flash,9,1.0,1.0,1.0
1005,CaseInsensitiveString,flash,flash,10,,0.0,15.0
1005,CaseInsensitiveString,flash,flash,11,1.0,1.0,1.0
1005,CaseInsensitiveString,flash,flash,12,1.0,1.0,1.0
1005,CaseInsensitiveString,flash,flash,13,1.0,1.0,1.0
1005,CaseInsensitiveString,flash,flash,14,1.0,1.0,2.0
1005,CaseInsensitiveString,flash,flash,16,1.0,1.0,1.0
1005,CaseInsensitiveString,flash,flash,17,1.0,1.0,1.0
1005,CaseInsensitiveString,flash,flash,18,,2.0,11.0
1005,CaseInsensitiveString,flash,flash,19,1.0,1.0,1.0
1005,CaseInsensitiveString,flash,flash,20,2.0,1.0,8.0
1006,CaseInsensitiveString,flash,pro,13,,,
1006,CaseInsensitiveString,flash,pro,16,,,
1006,CaseInsensitiveString,flash,pro,19,,,
1006,CaseInsensitiveString,flash,pro,1,1.0,1.0,1.0
1006,CaseInsensitiveString,flash,pro,2,1.0,1.0,1.0
1006,CaseInsensitiveString,flash,pro,3,1.0,1.0,1.0
1006,CaseInsensitiveString,flash,pro,4,1.0,1.0,2.0
1006,CaseInsensitiveString,flash,pro,5,1.0,1.0,1.0
1006,CaseInsensitiveString,flash,pro,6,1.0,1.0,1.0
1006,CaseInsensitiveString,flash,pro,7,3.0,1.0,11.0
1006,CaseInsensitiveString,flash,pro,8,1.0,1.0,1.0
1006,CaseInsensitiveString,flash,pro,9,1.0,1.0,1.0
1006,CaseInsensitiveString,flash,pro,10,,3.0,7.0
1006,CaseInsensitiveString,flash,pro,11,1.0,1.0,1.0
1006,CaseInsensitiveString,flash,pro,12,1.0,1.0,1.0
1006,CaseInsensitiveString,flash,pro,14,1.0,1.0,1.0
1006,CaseInsensitiveString,flash,pro,15,1.0,1.0,1.0
1006,CaseInsensitiveString,flash,pro,17,1.0,1.0,1.0
1006,CaseInsensitiveString,flash,pro,18,2.0,1.0,7.0
1006,CaseInsensitiveString,flash,pro,20,1.0,1.0,1.0
1007,CaseInsensitiveString,pro,haiku,11,,,
1007,CaseInsensitiveString,pro,haiku,12,,,
1007,CaseInsensitiveString,pro,haiku,15,,,
1007,CaseInsensitiveString,pro,haiku,17,,,
1007,CaseInsensitiveString,pro,haiku,20,,,
1007,CaseInsensitiveString,pro,haiku,1,,3.0,6.0
1007,CaseInsensitiveString,pro,haiku,2,1.0,1.0,2.0
1007,CaseInsensitiveString,pro,haiku,3,2.0,2.0,3.0
1007,CaseInsensitiveString,pro,haiku,4,1.0,1.0,1.0
1007,CaseInsensitiveString,pro,haiku,5,,3.0,7.0
1007,CaseInsensitiveString,pro,haiku,6,,1.0,12.0
1007,CaseInsensitiveString,pro,haiku,7,,2.0,12.0
1007,CaseInsensitiveString,pro,haiku,8,,1.0,11.0
1007,CaseInsensitiveString,pro,haiku,9,3.0,3.0,4.0
1007,CaseInsensitiveString,pro,haiku,10,,2.0,13.0
1007,CaseInsensitiveString,pro,haiku,13,,3.0,5.0
1007,CaseInsensitiveString,pro,haiku,14,,3.0,4.0
1007,CaseInsensitiveString,pro,haiku,16,,3.0,10.0
1007,CaseInsensitiveString,pro,haiku,18,,2.0,10.0
1007,CaseInsensitiveString,pro,haiku,19,,1.0,12.0
1008,CaseInsensitiveString,pro,sonnet,10,,,
1008,CaseInsensitiveString,pro,sonnet,11,,,
1008,CaseInsensitiveString,pro,sonnet,14,,,
1008,CaseInsensitiveString,pro,sonnet,17,,,
1008,CaseInsensitiveString,pro,sonnet,18,,,
1008,CaseInsensitiveString,pro,sonnet,1,1.0,1.0,2.0
1008,CaseInsensitiveString,pro,sonnet,2,,0.0,15.0
1008,CaseInsensitiveString,pro,sonnet,3,,3.0,9.0
1008,CaseInsensitiveString,pro,sonnet,4,,0.0,15.0
1008,CaseInsensitiveString,pro,sonnet,5,,0.0,15.0
1008,CaseInsensitiveString,pro,sonnet,6,,0.0,15.0
1008,CaseInsensitiveString,pro,sonnet,7,3.0,1.0,15.0
1008,CaseInsensitiveString,pro,sonnet,8,,0.0,15.0
1008,CaseInsensitiveString,pro,sonnet,9,,0.0,15.0
1008,CaseInsensitiveString,pro,sonnet,12,,3.0,10.0
1008,CaseInsensitiveString,pro,sonnet,13,,2.0,10.0
1008,CaseInsensitiveString,pro,sonnet,15,,0.0,15.0
1008,CaseInsensitiveString,pro,sonnet,16,,0.0,15.0
1008,CaseInsensitiveString,pro,sonnet,19,,0.0,15.0
1008,CaseInsensitiveString,pro,sonnet,20,,3.0,6.0
1009,CaseInsensitiveString,pro,4.1 mini,12,,,
1009,CaseInsensitiveString,pro,4.1 mini,13,,,
1009,CaseInsensitiveString,pro,4.1 mini,16,,,
1009,CaseInsensitiveString,pro,4.1 mini,17,,,
1009,CaseInsensitiveString,pro,4.1 mini,18,,,
1009,CaseInsensitiveString,pro,4.1 mini,19,,,
1009,CaseInsensitiveString,pro,4.1 mini,20,,,
1009,CaseInsensitiveString,pro,4.1 mini,1,1.0,1.0,1.0
1009,CaseInsensitiveString,pro,4.1 mini,2,,3.0,4.0
1009,CaseInsensitiveString,pro,4.1 mini,3,,3.0,4.0
1009,CaseInsensitiveString,pro,4.1 mini,4,,3.0,3.0
1009,CaseInsensitiveString,pro,4.1 mini,5,,0.0,15.0
1009,CaseInsensitiveString,pro,4.1 mini,6,1.0,1.0,2.0
1009,CaseInsensitiveString,pro,4.1 mini,7,,0.0,15.0
1009,CaseInsensitiveString,pro,4.1 mini,8,,3.0,3.0
1009,CaseInsensitiveString,pro,4.1 mini,9,,2.0,7.0
1009,CaseInsensitiveString,pro,4.1 mini,10,,3.0,4.0
1009,CaseInsensitiveString,pro,4.1 mini,11,,1.0,13.0
1009,CaseInsensitiveString,pro,4.1 mini,14,1.0,1.0,2.0
1009,CaseInsensitiveString,pro,4.1 mini,15,2.0,2.0,2.0
1010,CaseInsensitiveString,pro,4.1,7,,,
1010,CaseInsensitiveString,pro,4.1,11,,,
1010,CaseInsensitiveString,pro,4.1,12,,,
1010,CaseInsensitiveString,pro,4.1,13,,,
1010,CaseInsensitiveString,pro,4.1,15,,,
1010,CaseInsensitiveString,pro,4.1,16,,,
1010,CaseInsensitiveString,pro,4.1,18,,,
1010,CaseInsensitiveString,pro,4.1,19,,,
1010,CaseInsensitiveString,pro,4.1,1,1.0,1.0,1.0
1010,CaseInsensitiveString,pro,4.1,2,2.0,1.0,9.0
1010,CaseInsensitiveString,pro,4.1,3,,0.0,15.0
1010,CaseInsensitiveString,pro,4.1,4,1.0,1.0,1.0
1010,CaseInsensitiveString,pro,4.1,5,,3.0,3.0
1010,CaseInsensitiveString,pro,4.1,6,1.0,1.0,1.0
1010,CaseInsensitiveString,pro,4.1,8,3.0,3.0,10.0
1010,CaseInsensitiveString,pro,4.1,9,,3.0,3.0
1010,CaseInsensitiveString,pro,4.1,10,1.0,1.0,1.0
1010,CaseInsensitiveString,pro,4.1,14,,3.0,4.0
1010,CaseInsensitiveString,pro,4.1,17,,3.0,3.0
